frame,cls,r_mean,g_mean,b_mean,r_range,g_range,b_range,r_var,g_var,b_var,x_average,y_average,height,width,area,entropy,r_skewness,g_skewness,b_skewness,r_kurtosis,g_kurtosis,b_kurtosis,luminance,xmin,xmax,ymin,ymax
10827,0,127.57012814645309,108.54581693363843,106.786823798627,255,255,255,4271.515681586008,4124.386893944437,3578.750880850853,194.60145568847656,643.981201171875,575,380,218906.72575137575,3.1737117380427304,-0.337162534939631,-0.1005710251048488,-0.10601444491853,-0.8825122675237815,-0.967834233880278,-0.8039773141786428,112.46165966132725,4,384,356,931
10827,0,32.285070785070786,20.7998712998713,24.402616902616906,214,193,196,693.1321623609158,624.5706306140451,677.8818721737115,31.72613525390625,293.5133972167969,74,63,4664.880491182208,3.863952230959389,2.7570351084754194,2.797229166724336,2.4721446872639,10.190516296636538,10.090250221778586,7.983569900578635,23.50023414843415,0,63,256,330
10827,0,101.35924145299144,85.74091880341881,82.94978632478633,218,192,198,2458.892580193804,2507.2496504378555,2298.478247817577,1101.7496337890625,194.710693359375,96,39,3786.593908905983,5.04979752887085,0.5588335716145644,0.5231198544575995,0.4774874230499159,-0.9258749084015716,-1.0355106300081711,-0.998045442618806,88.85857171474359,1082,1121,146,242
10827,0,107.3642880417074,101.7012056044314,103.64874551971326,252,245,244,2436.4485910620288,2921.117955535768,3271.10633681011,1065.2109375,194.82785034179688,93,33,3135.6463069655,5.261171215533553,0.8367945703931983,0.940329146542176,0.9981600716915858,-0.1579439124147477,0.0037712750189591,0.1449678281263091,103.04502825024436,1048,1081,148,241
10827,0,94.07317073170732,81.98959827833572,78.63163558106169,177,181,167,1618.1431395877864,1745.8596479017488,1473.6587839819751,915.5782470703124,200.9169006347656,82,34,2832.949076453224,4.546051172008984,0.5912051310315993,0.5795946958342397,0.4345652109041176,-0.6807192005790159,-0.6380580630039554,-0.7361687299415971,84.31524831420373,898,932,159,241
10827,0,122.21066542288555,106.81483208955224,99.11302860696516,236,254,253,3055.5624297811096,3774.913629511561,3707.5122556285273,699.499267578125,272.9290771484375,134,48,6356.530586928129,4.893188061954074,0.4881840504032169,0.4673235971724618,0.426800616337993,-0.7111093870244809,-0.8657934194106187,-0.9437123407828776,109.53114664179104,675,723,205,339
10827,0,143.09175857843138,140.3420649509804,135.56372549019608,222,233,245,3095.30239531424,3274.363843285006,3238.359909650093,826.1495971679688,260.4453125,128,51,6580.859662532806,4.768883330431612,0.067254553648478,-0.0183439279014195,-0.2041032541348708,-1.1124357682753994,-0.9196346474745734,-0.7669350849866374,140.5818565716912,800,851,196,324
10827,0,124.90923591658886,112.42075163398692,103.54431216931216,224,225,231,3014.75744037475,3054.004457324853,2393.850510754674,497.5882568359375,679.5054931640625,204,126,25694.06362833269,4.230750293049646,-0.097321300371885,-0.1309540174310851,-0.1790149480026462,-1.2438324922159036,-1.2581719115129362,-1.125207700845546,114.4345632586368,434,560,577,781
10827,0,109.38689576174112,102.74584192439862,102.86112256586485,255,255,255,5135.822362070356,5437.401383054179,5256.070655784592,394.0960083007813,262.7918395996094,97,225,21786.99308228679,4.676617695937668,0.5104896916273551,0.45725286010681,0.3383551992974919,-0.767709686012175,-0.7809720370501134,-0.8900067485190171,104.16537759908364,281,506,214,311
10827,0,67.17301142813895,59.806781200333006,63.63959736623023,248,247,247,2429.049761286266,2567.538463059447,2713.2096997394824,202.03366088867188,274.1270751953125,73,181,13103.57944665011,4.405094083327826,1.101254735623747,1.0490100041046857,0.8655329655878974,0.4466026846749833,0.1757999654471778,-0.2113492551917417,61.64845116930296,111,292,237,310
10827,1,65.51685146213525,49.03495932405691,53.33561579294531,254,255,247,3425.5418289778218,2592.919938758618,2651.266606314937,79.0,537.5,403,158,63674.0,2.985463947616581,0.9784759049198912,1.1373592526409606,1.0056875747117198,0.1617325255189747,0.7599259669511214,0.2887042016051655,52.847438734805415,0,158,336,739
10830,0,134.47777548865596,114.90770260874044,111.69455246237972,255,255,255,3805.43237542924,3775.4270438416825,3270.363772183561,224.94915771484372,658.7095336914062,618,377,232804.0698159486,3.262368019511973,-0.420236023545641,-0.160885136957983,-0.1222610046265667,-0.5609622054654402,-0.728530293050992,-0.5719461231961844,118.83467497016989,36,413,349,967
10830,0,99.31875174143217,83.29646140986347,81.89774310392868,251,221,221,2328.8496372270115,2387.301355547492,2204.3085738977893,1103.020751953125,194.68231201171875,97,37,3634.985583858565,5.014736197561875,0.6880063968583238,0.6508827675059061,0.5868658493661812,-0.6152322540671222,-0.7719560127490848,-0.7756996222683434,86.60035051546392,1084,1121,146,243
10830,0,105.87685364281108,100.22243713733076,102.535138620245,252,242,240,2349.661172821256,2811.4366596954387,3142.823233362467,1064.72412109375,194.7196502685547,94,33,3102.84593513608,5.256554955092462,0.8391293469970277,0.9658173512212516,1.0246979561415408,-0.1001887465209039,0.0921621592316372,0.2437675237744607,101.59074642166344,1048,1081,147,241
10830,0,95.6515625,83.129296875,80.371875,180,183,175,1724.994997558606,1867.9172666931036,1542.9765527343816,915.1145629882812,200.82223510742188,80,32,2537.837299242616,4.597617396272798,0.4881147806710994,0.4627512945913419,0.3345020933916104,-0.8300694776643276,-0.8061183202350612,-0.8187047574954094,85.591468203125,899,931,160,240
10830,0,125.83471314451708,110.99869281045753,102.50225127087872,243,247,247,2884.502237263384,3589.6495262505496,3465.232130008051,687.5325927734375,277.32830810546875,135,51,6866.173385471106,4.845426386934994,0.3611416052532866,0.3383115442322374,0.3228967925210095,-0.843793093779234,-1.0022221370824265,-0.98613401728299,113.53875369644156,662,713,209,344
10830,0,143.9210157126824,140.7111391694725,136.31986531986533,225,233,250,3116.787953401556,3300.083927546285,3230.7512215307165,821.1655883789062,261.92462158203125,132,54,7127.023842796683,4.776855726630362,0.023450930139691,-0.0645106771061304,-0.2661654152737991,-1.0810747241144951,-0.8702107680065567,-0.6304666517887707,141.07662709034793,794,848,195,327
10830,0,125.44135857860732,113.0224784637473,105.31756999282123,247,253,238,3279.7855059072685,3348.0381253721207,2649.8530258251385,512.8621826171875,659.304443359375,199,112,22280.60040866956,4.330546025593048,-0.012043995485066,-0.0503345172048305,-0.1564006627321469,-1.3517602976295964,-1.3615842436550456,-1.246524066879881,115.10596658740128,456,568,559,758
10830,0,109.44815578465062,102.80975945017182,102.92146620847652,255,255,255,5138.021699348128,5440.381219758829,5257.965699568394,393.95452880859375,262.7486877441406,97,225,21828.55371391028,4.678500716887725,0.5082436824223387,0.4553132542729182,0.3365357295786508,-0.770970520849243,-0.7837011243818837,-0.8913821208155137,104.22847272852232,281,506,214,311
10830,0,68.83086075205641,60.923178613396,64.84349294947121,248,247,247,2293.2800728783577,2455.918011518158,2560.4460548968395,200.84524536132807,274.51220703125,74,184,13480.916136086453,4.528602351515099,1.1338546028570726,1.0717385710375935,0.895036169662882,0.5749863946471172,0.2744584411463764,-0.0882050687390996,62.88621573149236,108,292,237,311
10830,0,98.27272037627068,76.26433773327264,74.60607267485966,249,217,203,3748.9609748328976,2903.7585658583,2338.9327252222847,78.6689453125,570.5718994140625,338,156,52799.27167067025,3.1245406285845823,-0.1445578244736151,0.0290635563115108,-0.0512983922802516,-1.36380449072947,-1.299565123409325,-1.216285098750984,80.82155813419814,0,156,401,739
10833,0,142.3748863305689,122.9551778699258,118.56254546777244,255,255,255,3899.9500456814458,3868.870326565071,3256.503635715236,257.38922119140625,656.3756713867188,632,348,220090.52342236787,3.249007323070407,-0.545452531019755,-0.3145598312587361,-0.2464540002356742,-0.3598827946400607,-0.5426096819973765,-0.3577001135905178,126.7651571216172,83,431,340,972
10833,0,98.98910162002946,82.41030927835051,82.09160530191458,251,221,221,2251.981324524291,2274.6737670619355,2129.982477393541,1104.205810546875,195.097900390625,97,35,3448.9045747127384,5.009420759967442,0.718227151421896,0.7205619286784806,0.6468515199813462,-0.4501980380904373,-0.6144190574825275,-0.6365078457622899,85.91032409425625,1086,1121,146,243
10833,0,105.90425531914892,99.86402925531917,102.6934840425532,252,236,236,2351.266098913532,2797.854184828935,3123.7145586061256,1064.3609619140625,194.5050048828125,94,32,3024.2076120860875,5.270713050192617,0.8444417202826572,0.967444776401765,1.026774179201141,-0.0438129777840132,0.1043277225788132,0.2605998766286603,101.35158098404256,1048,1080,147,241
10833,0,92.44112554112554,79.62554112554112,77.3047619047619,180,182,169,1733.0655814171384,1890.317356308916,1569.282877757166,914.3436279296876,199.9129943847656,77,30,2340.309312544763,4.781293588918356,0.5777837408684439,0.5762256515544971,0.4674462475823759,-0.7817806334193054,-0.7461178529281827,-0.7836155953135111,82.18152463203462,899,929,161,238
10833,0,122.04774939172748,105.18932481751824,97.5118613138686,239,255,255,2702.1802017473965,3384.9530551402127,3318.4685332752224,674.54638671875,278.94659423828125,137,48,6697.022266189568,4.61589545576616,0.4823116716603444,0.4695548830445712,0.4276864813884516,-0.758578229997219,-0.8698931277030275,-0.8906186383468526,108.21819492092456,650,698,210,347
10833,0,149.92245989304814,146.42232620320857,141.78435828877005,209,221,238,2989.672329777836,3106.2648223962447,3064.222081540072,817.937255859375,266.1986694335937,136,55,7510.392065537162,4.7341518170078025,-0.0289645083441534,-0.1118131159954309,-0.2762961745385807,-1.009929114958409,-0.7712253114594341,-0.5609611530483782,146.8317071256685,790,845,198,334
10833,0,127.25792269646456,115.5715332478476,108.15314160102582,244,251,236,3373.707518747646,3430.09815282339,2768.3411748713274,517.6458129882812,648.4512329101562,206,106,21819.12398053333,4.412632664460773,-0.0095123430820382,-0.0542142048792716,-0.1557337471605635,-1.3210296561703818,-1.3210210605710642,-1.2386394541907526,117.52002496794286,464,570,545,751
10833,0,109.44293241695304,102.84316151202748,102.93878579610538,255,255,255,5144.224475249956,5438.669055755029,5256.497787758201,394.052490234375,262.7985534667969,97,225,21834.50715525262,4.681108417415663,0.5068753917990512,0.4549217670205424,0.336190471163508,-0.7722856437035173,-0.7836810923056676,-0.8910590340938809,104.2525073402062,281,506,214,311
10833,0,68.24344848123883,60.54169148302561,64.53759678379988,246,247,247,2341.261608358041,2494.75168647772,2606.525537047684,199.37954711914065,274.2308044433594,73,184,13417.432981892489,4.500543706959682,1.1321469825890331,1.067039811745406,0.882554318774494,0.555287999746557,0.2516507620877264,-0.1200141885065209,62.46641961733175,107,291,237,310
10833,0,99.70549627371274,88.0892826897019,93.8868775406504,255,255,255,4952.735083273232,5035.748232022635,5298.134455172573,262.50048828125,441.7234802246094,288,164,47190.07201230992,3.8880832456744128,0.3561576622104772,0.4209792838946284,0.3693708210321276,-1.152765535024046,-1.0757119732443483,-1.1433889064902958,90.9757346650576,180,344,297,585
10836,0,143.99092626633987,125.15179227941177,121.8484477124183,255,255,255,3778.131428084697,3749.805507922664,3178.878982476057,286.6453857421875,652.1212768554688,640,306,196060.29580924287,3.351163316737722,-0.6509319936713114,-0.4529483034366197,-0.3952581297503403,-0.2730143035463146,-0.4389994995577719,-0.2073213505709676,128.91693710835375,133,439,332,972
10836,0,98.47543966040024,82.3456640388114,81.61036992116435,251,222,222,2325.8036721080925,2323.7810621576004,2164.9655322464287,1104.4388427734375,194.9966278076172,97,34,3365.772650934756,4.986828514264688,0.695628268665047,0.7080626973442137,0.6509677454682884,-0.4906788893558018,-0.644494403687236,-0.6593029497582701,85.72022665251667,1087,1121,146,243
10836,0,106.00548033526756,99.93423597678915,102.18439716312056,252,236,238,2292.9158307009275,2731.862857556173,3021.36380555212,1063.9266357421875,194.31439208984372,94,33,3046.167243327945,5.284632368359822,0.8500534857104689,0.9715584726686556,1.020455162550591,-0.0007643260026637,0.1444304601461277,0.2839264356014643,101.38661202450032,1047,1080,147,241
10836,0,93.30603804797352,80.0272952853598,78.00454921422663,172,178,175,1752.4390123426392,1887.1117446282765,1586.375082695881,913.8736572265624,199.38555908203125,78,31,2390.685297242366,4.818240427199894,0.5379468105769147,0.5432613551089692,0.4170244958264244,-0.8779945214509279,-0.8199935827189617,-0.888670955223374,82.70318813068651,898,929,160,238
10836,0,131.15982199618563,114.72854418308964,106.99605848696758,231,243,255,2699.562886681601,3355.390647403724,3188.836983828716,664.0576171875,284.927734375,143,55,7802.656739093363,4.550088928893745,0.3871259180032163,0.3608775573854788,0.3134325664406867,-0.8105173539961292,-0.8689115047662015,-0.7816867142064785,117.66267849968214,636,691,213,356
10836,0,149.278443877551,145.8362244897959,141.97767857142858,218,223,238,3410.844025129481,3517.759657174085,3552.992231345713,815.8377685546875,268.3192749023437,140,56,7797.356752606109,4.747443852934952,-0.0184516436062889,-0.1248161889675335,-0.3196126740132442,-1.086013900911666,-0.8965732145034115,-0.687182352229601,146.28949494897958,787,843,198,338
10836,0,128.98617597608816,117.44979450775266,110.26667289370448,244,252,242,3342.271525690662,3422.257380398668,2790.63232289261,520.2887573242188,643.1787719726562,212,101,21448.762648381293,4.45176996188016,-0.037192165766255,-0.0860072765690012,-0.1782285061772791,-1.2631091021411698,-1.257373673266032,-1.1646440068879558,119.38337250140108,469,570,537,749
10836,0,108.87333333333332,102.47083333333332,102.80328703703704,255,255,255,5214.94340000006,5508.134519675879,5309.866165121494,393.9641723632813,262.509033203125,96,225,21607.069576978683,4.680777406684239,0.5137401060094389,0.4577539050947178,0.3365248004415653,-0.7875225152179932,-0.8026754123645725,-0.9087954597628952,103.85533449537036,281,506,214,310
10836,0,65.73317778112299,57.969817853379496,62.229188619599576,246,247,247,2286.9078063550014,2445.181913063296,2564.0502123026577,197.8400421142578,273.98211669921875,73,182,13308.80352206854,4.433950321149417,1.2276927866209286,1.154253478305619,0.956107783232666,0.8088386741673865,0.4548662632734332,0.0184111468581487,59.92663247026945,106,288,237,310
10836,0,81.55973895582329,71.0421686746988,66.92520080321285,169,163,166,2878.494423225022,2903.060470798864,2531.419605883369,963.6309814453124,192.29498291015625,83,24,1997.271893969737,4.445089490043324,0.7285687959608784,0.7650384379607142,0.8085297818869188,-1.0484793871230886,-1.0317476123729428,-0.951576116691307,72.98031897590363,951,975,150,233
10836,0,84.72009569377991,67.01626794258374,66.63062200956938,202,193,192,1336.6015578855804,1291.812175545429,1276.4166699480345,1088.412841796875,193.896240234375,95,22,2137.708699144423,4.840586764246154,0.7745843496893056,0.9951927159120956,0.9909745006974612,0.2645902908305921,0.7415870004668679,0.8511567991227826,70.75052626794259,1077,1099,146,241
10836,1,97.3086098419594,86.62997153771254,96.6913901580406,255,255,255,5114.228986614439,5269.277074143525,5737.922530168483,293.5,461.0,316,169,53404.0,3.729641263867747,0.3724121354948002,0.4129041066495325,0.2653512883319786,-1.1432529601360004,-1.0975623638237524,-1.247935576233231,89.62461045989065,209,378,303,619
10839,0,141.79578294265002,123.850108108407,120.25017557247688,255,255,255,3927.1104711109615,3894.852043721709,3337.7686248218324,312.20751953125,647.4016723632812,639,283,181166.6691313572,3.389796999237145,-0.5961102864383521,-0.4266059076764164,-0.3697390338431374,-0.4751163635034729,-0.537566114265343,-0.3199675836470463,127.4040088748431,170,453,327,966
10839,0,98.6389555822329,82.41446578631452,81.60924369747899,251,237,237,2340.877750169703,2356.7564894205098,2171.076601228709,1104.4150390625,194.7825164794922,98,34,3369.5998680889606,5.0128717219022905,0.6843683685088505,0.6980463777892818,0.6352607158093145,-0.4754002404113593,-0.6268283991061057,-0.6408343916340331,85.80411335534214,1087,1121,145,243
10839,0,105.87058823529412,99.53250773993808,101.97089783281734,237,249,246,2299.100899653985,2718.3808317917437,2998.538471949312,1063.5079345703125,194.41790771484372,95,34,3190.4123305156827,5.287999863146741,0.8919485639618837,0.9750526340371586,1.0324810605366894,0.0420333369545851,0.1162103581541522,0.3012097949679533,101.05515777089784,1046,1080,146,241
10839,0,88.77913533834587,76.98261278195488,75.38392857142857,177,178,166,1658.9061060192753,1723.3996036996857,1464.5410387016686,914.64892578125,198.23272705078125,76,28,2082.65905104205,4.692562513295678,0.7247442634734512,0.6993700999011201,0.5392851364095032,-0.5821668826654296,-0.5480793659476912,-0.6989171711485134,79.37410869360902,900,928,160,236
10839,0,126.57596513075966,110.01394769613948,103.57758405977584,228,244,252,2927.3515767460035,3616.5338029711247,3463.4786008880137,651.7464599609375,287.6350402832031,146,55,7991.382869208232,4.474972472349164,0.35359215042507,0.3754847490467564,0.3143580906769417,-0.8840195025052657,-0.9231479595871162,-0.923368402625912,113.06931458281446,624,679,214,360
10839,0,145.0702947845805,141.3872777181048,137.27915025659385,244,254,255,3367.978230859564,3515.220943287362,3497.220678786221,812.349365234375,270.82928466796875,147,57,8380.241032615304,4.874274958800722,0.1135343480452616,0.005888702114553,-0.2074928916620003,-1.0992302709422406,-0.9629837334804804,-0.7800637258044434,141.87372285475595,783,840,197,344
